MESSAGE_HEAD_GOV;The Minister of Security reports;Le ministre de la sécurité rapporte que;Der Minister für innere Sicherheit meldet;;El Ministro de Seguridad informa;;;;;;;;;x
THEYREJECTNAP_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x
THEYREJECTNAP_6;Has been REJECTED.;a été REFUSÉE.;wurde ZURÜCKGEWIESEN.;;Ha sido RECHAZADO.;;;;;;;;;x
THEYREJECTNAP_LOG;$RECIPIENT$ rejected our offer of a non-aggression pact.;$RECIPIENT$ a rejeté notre proposition de pacte de non-agression.;$RECIPIENT$ wies unser Angebot über einen Nichtangriffspakt zurück.;;$RECIPIENT$ rechazó nuestra oferta de un pacto de no agresión.;;;;;;;;;x
THEYREJECTNAP_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
THEYREJECTNAP_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
THEYREJECTNAP_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
THEYREJECTNAP_MAP;*;*;*;*;*;*;*;;;;;;;x
ACCMILUS_SETUP;When another nation grants us Transit Rights;Quand une autre nation nous octroie des droits de transit.;Wenn eine andere Nation uns Durchmarscherlaubnis gewährt;;Cuando otra nación nos concede derechos de tránsito.;;;;;;;;;x
ACCMILUS_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
ACCMILUS_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
ACCMILUS_2;$MONARCHTITLE$, we have good news;$MONARCHTITLE$, nous avons de bonnes nouvelles,;$MONARCHTITLE$, wir haben gute Nachrichten;Mamy dobre wiadomoœci:;$MONARCHTITLE$, tenemos buenas noticias;$MONARCHTITLE$, abbiamo buone notizie.;Jó hírünk van;$MONARCHTITLE$, máme dobré zprávy;;;;;;x
ACCMILUS_3;$RECIPIENT$;$RECIPIENT$ :;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
ACCMILUS_4;has decided to allow our troops Transit Rights.;ils ont décidé d'octroyer des droits de transit à nos troupes.;hat beschlossen, unseren Truppen Durchmarscherlaubnis zu gewähren.;;ha decidido conceder a nuestras tropas derechos de tránsito.;;;;;;;;;x
ACCMILUS_5;*;*;*;*;*;*;*;;;;;;;x
ACCMILUS_6;We will deal with them later.;Nous nous occuperons d'eux plus tard.;Wir werden uns später um sie kümmern.;;Nos ocuparemos de ellos después.;;;;;;;;;x
ACCMILUS_LOG;$RECIPIENT$ is now granting us Transit Rights to their country.;$RECIPIENT$ nous octroie des droits de transit à travers leur pays.;$RECIPIENT$ gewähren uns nun Durchmarscherlaubnis durch ihr Land.;;$RECIPIENT$ nos ha concedido derechos de tránsito a su país.;;;;;;;;;x
ACCMILUS_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
ACCMILUS_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
ACCMILUS_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
ACCMILUS_MAP;*;*;*;*;*;*;*;;;;;;;x
WEACCMIL_SETUP;When we grant another nation Transit Rights;Quand nous octroyons des droits de transit à une autre nation;Wenn wir einer anderen Nation Durchmarscherlaubnis gewähren;;Cuando concedemos a otra nación derechos de tránsito.;;;;;;;;;x
WEACCMIL_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x
WEACCMIL_1;Transit Rights.;Droits de transit.;Durchmarscherlaubnis.;;derechos de tránsito.;;;;;;;;;x
WEACCMIL_2;$MONARCHTITLE$, we have decided to allow;$MONARCHTITLE$, nous avons décidé d'octroyer à;$MONARCHTITLE$, unserem Beschluss zufolge hat;Wyraziliœmy zgodê dla;$MONARCHTITLE$, hemos decidido permitir nuestro;$MONARCHTITLE$, abbiamo accettato di concedere a:;Úgy döntöttünk, hogy megengedjük a következõ részére:;$MONARCHTITLE$, rozhodli jsme se povolit;;;;;;x
WEACCMIL_3;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
WEACCMIL_4;Transit Rights to our country.;des droits de transit à travers notre pays.;Durchmarscherlaubnis durch unser Land.;;Derechos de tránsito a nuestro país.;;;;;;;;;x
WEACCMIL_5;*;*;*;*;*;*;*;;;;;;;x
WEACCMIL_6;As long as we remain useful, they won't attack us.;Tant que nous leur sommes utiles, ils ne nous attaqueront pas.;Solange wir ihnen nützlich sind, werden sie uns nicht angreifen;;Mientras les seamos útiles no nos atacarán.;;;;;;;;;x
WEACCMIL_LOG;We are now granting $ACTOR$ Transit Rights to our country.;Nous octroyons des droits de transit à travers notre pays à $ACTOR$.;Wir gewähren nun $ACTOR$ Durchmarscherlaubnis durch unser Land.;;Ahora concedemos a $ACTOR$ derechos de tránsito a nuestro país.;;;;;;;;;x
WEACCMIL_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WEACCMIL_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WEACCMIL_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
WEACCMIL_MAP;*;*;*;*;*;*;*;;;;;;;x
ACCMILOTHER_SETUP;When another nation grants Transit Rights to a third party.;Quand une autre nation octroie des droits de transit à un tiers;Wenn eine andere Nation einem dritten Land Durchmarscherlaubnis gewährt.;;Cuando otra nación le conceda derechos de tránsito a una tercera.;;;;;;;;;x
ACCMILOTHER_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet:;;$minister_of_intelligence$ informa que;;;;;;;;;x
ACCMILOTHER_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
ACCMILOTHER_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$; ;$MONARCHTITLE$;;;;;;x
ACCMILOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;Pañstwo $RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
ACCMILOTHER_4;now grants Transit Rights to;octroie des droits de transit à;gewährt nun;;ahora garantiza derechos de tránsito a;;;;;;;;;x
ACCMILOTHER_5;$ACTOR$;$ACTOR$;$ACTOR$ Durchmarscherlaubnis;$ACTOR$.;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
ACCMILOTHER_6;This may be a significant development.;Cela peut être une évolution importante.;Dies könnte eine einschneidende Entwicklung sein.;;Esto puede significar un desarrollo importante.;;;;;;;;;x
ACCMILOTHER_LOG;$RECIPIENT$ is now granting $ACTOR$ Transit Rights to their country.;$RECIPIENT$ accorde à $ACTOR$ des droits de transit à travers leur pays.;$RECIPIENT$ gewährt nun $ACTOR$ die Durchmarscherlaubnis durch ihr Land.;;$RECIPIENT$ ahora garantiza $ACTOR$ derechos de tránsito a su país.;;;;;;;;;x
ACCMILOTHER_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
ACCMILOTHER_BTN2;OK;OK;OK;OK;Aceptar;OK;*;OK;;;;;;x
ACCMILOTHER_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
ACCMILOTHER_MAP;*;*;*;*;*;*;*;;;;;;;x
DECMILUS_SETUP;When another nation declines us Transit Rights;Quand une autre nation nous refuse des droits de transit.;Wenn eine andere Nation uns die Durchmarscherlaubnis verweigert.;;Cuando una nación nos niega derechos de tránsito.;;;;;;;;;x
DECMILUS_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
DECMILUS_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
DECMILUS_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
DECMILUS_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;Pañstwo $RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
DECMILUS_4;has outrageously refused to grant us Transit Rights;a refusé de manière éhontée de nous accorder des droits de transit;uns infamerweise die Durchmarscherlaubnis verweigert;;ha rechazado concedernos derechos de tránsito de manera indignante;;;;;;;;;x
DECMILUS_5;*;*;*;*;*;*;*;;;;;;;x
DECMILUS_6;We must have those rights, one way or the other;Il nous faut ces droits, d'une manière ou d'une autre.;Wir müssen diese Rechte haben, koste es, was es wolle;;Debemos tener esos derechos, de un modo u otro;;;;;;;;;x
DECMILUS_LOG;$RECIPIENT$ refuses to grant us Transit Rights.;$RECIPIENT$ refuse de nous accorder des droits de transit.;$RECIPIENT$ verweigert uns die Durchmarscherlaubnis.;;$RECIPIENT$ se niega a concedernos derechos de tránsito.;;;;;;;;;x
DECMILUS_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DECMILUS_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DECMILUS_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
DECMILUS_MAP;*;*;*;*;*;*;*;;;;;;;x
WEDECMIL_SETUP;When we decline another nation Transit Rights;Quand nous refusons des droits de transit à une autre nation.;Wenn wir einer anderen Nation die Durchmarscherlaubnis verweigern;;Cuando rechazamos los derechos de tránsito de otra nación.;;;;;;;;;x
WEDECMIL_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x
WEDECMIL_1;Transit Rights.;Droits de transit.;Durchmarscherlaubnis.;;derechos de tránsito.;;;;;;;;;x
WEDECMIL_2;$MONARCHTITLE$, we have, of course, declined the request by ;$MONARCHTITLE$, nous avons bien entendu décliné la demande de;$MONARCHTITLE$, wir haben natürlich das Ansinnen von;Oczywiœcie odrzuciliœmy proœbê ;$MONARCHTITLE$, por supuesto, hemos rechazado la petición de ;$MONARCHTITLE$, naturalmente abbiamo respinto la richiesta di: ;Természetesen úgy dönttük, hogy elutasítjuk;$MONARCHTITLE$, samozøejmì jsme odmítli požadavek;;;;;;x
WEDECMIL_3;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
WEDECMIL_4;for Transit Rights.;concernant des droits de transit.;auf Durchmarscherlaubnis abgelehnt.;;de derechos de tránsito.;;;;;;;;;x
WEDECMIL_5;*;*;*;*;*;*;*;;;;;;;x
WEDECMIL_6;We have no need for their good will.;Nous n'avons rien à faire de leur bonne volonté.;Wir haben keine Verwendung für ihren guten Willen.;;No necesitamos su buena voluntad.;;;;;;;;;x
WEDECMIL_LOG;We refused to grant $ACTOR$ Transit Rights.;Nous refusons d'octroyer des droits de transit à $ACTOR$.;Wir lehnen es ab, $ACTOR$ Durchmarscherlaubnis zu gewähren.;;Rechazamos conceder a $ACTOR$ derechos de tránsito.;;;;;;;;;x
WEDECMIL_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WEDECMIL_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WEDECMIL_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
WEDECMIL_MAP;*;*;*;*;*;*;*;;;;;;;x
DECMILOTHER_SETUP;When one nation declines another nation Transit Rights;Quand une nation refuse des droits de transit à une autre;Wenn eine Nation einer anderen die Durchmarscherlaubnis verweigert.;;Cuando una nación rechaza los derechos de tránsito de otra.;;;;;;;;;x
DECMILOTHER_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet:;;$minister_of_intelligence$ informa que;;;;;;;;;x
DECMILOTHER_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
DECMILOTHER_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
DECMILOTHER_3;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
DECMILOTHER_4;refuses to grant Transit Rights to;refuse d'octroyer des droits de transit à;hat die Durchmarscherlaubnis für;;se niega a conceder derechos de tránsito a;;;;;;;;;x
DECMILOTHER_5;$ACTOR$;$ACTOR$;$ACTOR$ verweigert.;$ACTOR$.;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
DECMILOTHER_6;We laugh at their inferior diplomatic skills.;Nous nous gaussons de leur maladresse diplomatique.;Wir lachen über ihre unterlegenen diplomatischen Fertigkeiten.;Œmiejemy siê z ich niewielkich umiejêtnoœci dyplomatycznych.;Nos burlamos de su aptitud diplomática inferior.;La loro insipienza sul piano diplomatico ci fa ridere.;Csak nevetni tudunk csapnivaló diplomáciai képességeiken.;Jejich nedostateèná diplomacie nám mùže být leda k smíchu.;;;;;;x
DECMILOTHER_LOG;$RECIPIENT$ refuses to grant Transit Rights to $ACTOR$.;$RECIPIENT$ refuse d'octroyer des droits de transit à $ACTOR$.;$RECIPIENT$ gewährt $ACTOR$ keine Durchmarscherlaubnis.;;$RECIPIENT$ se niega a garantizar derechos de tránsito a $ACTOR$.;;;;;;;;;x
DECMILOTHER_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DECMILOTHER_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
DECMILOTHER_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
DECMILOTHER_MAP;*;*;*;*;*;*;*;;;;;;;x
CANCMILUS_SETUP;When another nation cancels the Transit Rights we gave them.;Quand une autre nation annule les droits de transit que nous leur avons octroyés.;Wenn eine andere Nation die von uns gewährte Durchmarscherlaubnis aufkündigt.;;Otra nación cancela los derechos de tránsito que le hemos dado.;;;;;;;;;x
CANCMILUS_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
CANCMILUS_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
CANCMILUS_2;$MONARCHTITLE$ we are outraged to discover that ;$MONARCHTITLE$, nous sommes outrés de découvrir que;$MONARCHTITLE$, wir sind außer uns, weil;Jesteœmy oburzeni faktem, ¿e ;$MONARCHTITLE$ estamos indignados al descubrir que ;$MONARCHTITLE$, siamo molto offesi per avere scoperto che ;Felháborodottan tudatjuk, hogy;$MONARCHTITLE$, s hnìvem jsme zjistili, že;;;;;;x
CANCMILUS_3;$ACTOR$;$ACTOR$ ;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
CANCMILUS_4;has cancelled the Transit Rights they have generously been given by us.;a révoqué les droits de transit que nous leur avions généreusement octroyés.;die von uns großmütig gewährte Durchmarscherlaubnis aufgekündigt hat.;;ha cancelado los derechos de tránsito que generosamente les habíamos dado.;;;;;;;;;x
CANCMILUS_5;*;*;*;*;*;*;*;;;;;;;x
CANCMILUS_6;Although we should really have beaten them to it.;À titre personnel, nous aurions dû les battre à ce petit jeu-là.;Meiner Meinung nach hätten wir sie dafür züchtigen sollen.;Chocia¿ uwa¿amy, ¿e powinniœmy byli temu jakoœ przeciwdzia³aæ.;Aunque deberíamos haberles derrotado.;Tuttavia, personalmente riteniamo che avremmo dovuto prevenirli.;Noha személyesen nekünk kellene levernünk õket.;I když bychom jim to nejspíš nemìli nechat projít jen tak.;;;;;;x
CANCMILUS_LOG;$ACTOR$ has cancelled the treaty of Transit Rights they had in our country.;$ACTOR$ a révoqué le traité de droits de transit dont ils jouissaient dans notre pays.;$ACTOR$ hat das Abkommen auf Durchmarscherlaubnis durch unser Land aufgekündigt.;;$ACTOR$ ha cancelado el tratado de derechos de tránsito que tenía con nuestro país.;;;;;;;;;x
CANCMILUS_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CANCMILUS_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CANCMILUS_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
CANCMILUS_MAP;*;*;*;*;*;*;*;;;;;;;x
CANMILOTHE_SETUP;When another nation cancels the Transit Rights they gave a third nation.;Quand une autre nation annule les droits de transit qu'ils avaient octroyé à une autre nation.;Wenn eine andere Nation die Durchmarscherlaubnis an eine dritte Nation aufkündigt.;;Otra nación cancela los derechos de tránsito dados a una tercera.;;;;;;;;;x
CANMILOTHE_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ rapporte que;$minister_of_intelligence$ berichtet:;;$minister_of_intelligence$ informa que;;;;;;;;;x
CANMILOTHE_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
CANMILOTHE_2;$MONARCHTITLE$;$MONARCHTITLE$,;$MONARCHTITLE$;*;$MONARCHTITLE$,;$MONARCHTITLE$;Vezérem,;$MONARCHTITLE$;;;;;;x
CANMILOTHE_3;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
CANMILOTHE_4;has cancelled the Transit Rights they have been given by;a révoqué les droits de transit qui leurs avaient été octroyés par;hat die Durchmarscherlaubnis widerrufen, die;;ha cancelado los derechos de tránsito que le había dado;;;;;;;;;x
CANMILOTHE_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$ ihnen gewährt hatte.;$RECIPIENT$.;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
CANMILOTHE_6;Looks like trouble is brewing. We could profit from this.;La situation se dégrade. Nous pourrions en tirer avantage.;Es sieht so aus, als ob sich etwas zusammenbrauen würde. Wir könnten davon profitieren.;Wygl¹da na to, ¿e zanosi siê na k³opoty. Mo¿emy sporo na tym zyskaæ.;Parece que se avecinan problemas. Podríamos aprovecharnos de ello.;A quanto pare ci sono guai in vista: potremmo approfittarne.;úgy tûnik, hogy bajba került, de mi talán profitálhatunk belõle.;vypadá to, že budou trable, možná bychom z toho mohli profitovat.;;;;;;x
CANMILOTHE_LOG;$ACTOR$ has cancelled the treaty of Military Access they had in $RECIPIENT$..;$ACTOR$ : ce pays a révoqué l'accès militaire accordé à $RECIPIENT$.;$ACTOR$ hat die Durchmarscherlaubnis für $RECIPIENT$ aufgekündigt.;$ACTOR$ anuluje przemarsz wojsk przez terytorium kraju $RECIPIENT$.;$ACTOR$ ha cancelado el tratado de acceso militar que tenía con $RECIPIENT$.;$ACTOR$ ha annullato il trattato di accesso militare a: $RECIPIENT$.;$ACTOR$ visszavonta a katonai hozzáférést, amit a következõtõl kapott: $RECIPIENT$.;$ACTOR$ zrušili dohodu o vojenském pøístupu, kterou kdysi uzavøeli s $RECIPIENT$.;;;;;;x
CANMILOTHE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CANMILOTHE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CANMILOTHE_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
CANMILOTHE_MAP;*;*;*;*;*;*;*;;;;;;;x
WECANMIL_SETUP;When we cancel the Transit Rights we gave another nation.;Quand nous annulons les droits de transit octroyés à une seconde nation.;Wenn wir die Durchmarscherlaubnis widerrufen, die wir einer anderen Nation gegeben hatten.;;Cancelamos el tránsito concedido a una segunda nación.;;;;;;;;;x
WECANMIL_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
WECANMIL_1;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;$ACTOR$;;;;;;x
WECANMIL_2;$MONARCHTITLE$, we have grown tired of the foul presence of the troops of ;$MONARCHTITLE$, nous nous sommes lassés de l'infecte présence des troupes de;$MONARCHTITLE$, wir sind es leid, die widerlichen Truppen von;Mamy doœæ obecnoœci wojsk nale¿¹cych do kraju;$MONARCHTITLE$, nos hemos cansado de la presencia de las tropas de ;$MONARCHTITLE$, ci siamo stancati delle insopportabili truppe di: ;Belefáradtunk a következõ nemzet csapatainak bolondozásába: ;$MONARCHTITLE$, už na svém území nemùžeme dále snášet pøítomnost vojákù z;;;;;;x
WECANMIL_3;$RECIPIENT$;$RECIPIENT$ ;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;;;;;x
WECANMIL_4;on our soil so we have cancelled the Transit Rights they were so generously given;sur notre territoire. C'est pourquoi nous avons révoqué les droits de transit qui leur avaient été si généreusement octroyés.;auf unserem Gebiet zu haben, daher haben wir die ihnen großzügig gewährte Durchmarscherlaubnis aufgekündigt;;en nuestra tierra y hemos cancelado los derechos de tránsito que tan generosamente concedimos;;;;;;;;;x
WECANMIL_5;*;*;*;*;*;*;*;;;;;;;x
WECANMIL_6;The people of $ACTOR$ rejoice at the news.;$ACTOR$ : le peuple se réjouit de la nouvelle.;Das Volk von $ACTOR$ bejubelt die Neuigkeiten.;Ludnoœæ w $ACTOR$ cieszy siê, s³ysz¹c te wieœci.;El pueblo de $ACTOR$ celebra la noticia.;Il popolo di: $ACTOR$ è felice di saperlo.;$ACTOR$ népe örül ezen hír bejelentésének.;Lid $ACTOR$ se raduje z nových zpráv.;;;;;;x
WECANMIL_LOG;$ACTOR$ has cancelled the Transit Rights they had in $RECIPIENT$..;$ACTOR$ a révoqué les droits de transit qu'ils avaient sur $RECIPIENT$.;$ACTOR$ hat die Durchmarscherlaubnis für $RECIPIENT$ aufgekündigt.;;$ACTOR$ ha cancelado los derechos de tránsito que tenía en $RECIPIENT$.;;;;;;;;;x
WECANMIL_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WECANMIL_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
WECANMIL_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
WECANMIL_MAP;*;*;*;*;*;*;*;;;;;;;x
GUARACANCELTOTHEM_SETUP;When we cancel a guarantee;Quand nous annulons une garantie;Wenn wir eine Garantie aufkündigen;;Cuando cancelamos una garantía.;;;;;;;;;x
GUARACANCELTOTHEM_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa de;;;;;;;;;x
GUARACANCELTOTHEM_1;Guarantee Revoked;Garantie révoquée;Garantie zurückgezogen;;Garantía revocada;;;;;;;;;x
GUARACANCELTOTHEM_2;$MONARCHTITLE$ we have withdrawn our;$MONARCHTITLE$, nous avons retiré la;$MONARCHTITLE$, wir haben unsere;;$MONARCHTITLE$ hemos retirado nuestra;;;;;;;;;x
GUARACANCELTOTHEM_3;GUARANTEE;GARANTIE;Garantie ;*;garantía;*;*;;;;;;;x
GUARACANCELTOTHEM_4;to;accordée à;für;*;a;*;*;;;;;;;x
GUARACANCELTOTHEM_5;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$ zurückgezogen;;$RECIPIENT$;;;;;;;;;x
GUARACANCELTOTHEM_6;*;*;*;;*;;;;;;;;;x
GUARACANCELTOTHEM_LOG;We no longer guarantee recipient.;Nous ne nous portons plus garants pour $RECIPIENT$.;Wir gewähren $RECIPIENT$ keine Garantie mehr.;;Ya no garantizamos a $RECIPIENT$.;;;;;;;;;x
GUARACANCELTOTHEM_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
GUARACANCELTOTHEM_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
GUARACANCELTOTHEM_BTN3;Go to;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
GUARACANCELTOTHEM_MAP;*;*;*;*;*;*;*;;;;;;;x
WEINFLUENCE_SETUP;When we influence another nation;Quand nous influençons une autre nation;Wenn wir eine andere Nation beeinflussen;;Cuando ejercemos influencia sobre otra nación.;;;;;;;;;x
WEINFLUENCE_HEADER;$foreign_minister$ reports;$foreign_minister$ rapporte que;$foreign_minister$ berichtet:;;$foreign_minister$ informa que;;;;;;;;;x
WEINFLUENCE_1;Diplomatic Influence;Influence diplomatique;Diplomatischer Einfluss;;Influencia Diplomática;;;;;;;;;x
