EVTDESC2201;As Japanese forces advanced into northern China, hurried negotiations between China and the USSR took place.  Plans were made for the provision of over 200 aircraft, 76mm AA guns, T-26 tanks and thousands of tons of equipment and supplies.\n Also included, in great secrecy, was sending of a force of volunteer combat-trained pilots.  This mission was dubbed Operation Zet.  A treaty of non-aggression was also signed between the two countries.;;;;;;;;;;;;;x
EVTOPTA2201;Send aid to China;;;;;;;;;;;;;x
EVTOPTB2201;China must stand alone;;;;;;;;;;;;;x
EVTNAME2202;Operation Zet - Soviet assistance;;;;;;;;;;;;;x
EVTDESC2202;As Japanese forces advanced into northern China, hurried negotiations between China and the USSR took place.  Plans were made for the provision of over 200 aircraft, 76mm AA guns, T-26 tanks and thousands of tons of equipment and supplies.\n Also included, in great secrecy, was sending of a force of volunteer combat-trained pilots.  This mission was dubbed Operation Zet.  A treaty of non-aggression was also signed between the two countries.;;;;;;;;;;;;;x
EVTOPTA2202;This will strengthen us greatly;;;;;;;;;;;;;x
EVTOPTB2202;We do not need this help;;;;;;;;;;;;;x
EVTNAME2301;The Vienna Diktat;;;;;;;;;;;;;x
EVTDESC2301;Transylvania was part of the Austro-Hungarian Empire until after World War I, when the Treaty of Trianon reduced Hungary to one third of its former size and lowered the population by three-fifths.  Transylvania then became part of the newly formed Romania.  Admiral Horthy of Hungary demanded that the borders be redrawn, and in 1940 got his way in the Vienna Diktat, which gave northern Transylvania back to Hungary.;;;;;;;;;;;;;x
EVTOPTA2301;Force Romanian acceptance;;;;;;;;;;;;;x
EVTOPTB2301;Deny the Hungarian request;;;;;;;;;;;;;x
EVTNAME2302;The Second Vienna Diktat;;;;;;;;;;;;;x
EVTDESC2302;Transylvania was part of the Austro-Hungarian Empire until after World War I, when the Treaty of Trianon reduced Hungary to one third of its former size and lowered the population by three-fifths.  Transylvania then became part of the newly formed Romania.  Admiral Horthy of Hungary demanded that the borders be redrawn, and in 1940 got his way in the Vienna Diktat, which gave northern Transylvania back to Hungary.;;;;;;;;;;;;;x
EVTOPTA2302;Accept;;;;;;;;;;;;;x
EVTOPTB2302;Refuse;;;;;;;;;;;;;x
EVTNAME2303;The Vienna Diktat - Romania Folds;;;;;;;;;;;;;x
EVTDESC2303;Transylvania was part of the Austro-Hungarian Empire until after World War I, when the Treaty of Trianon reduced Hungary to one third of its former size and lowered the population by three-fifths.  Transylvania then became part of the newly formed Romania.  Admiral Horthy of Hungary demanded that the borders be redrawn, and in 1940 got his way in the Vienna Diktat, which gave northern Transylvania back to Hungary.;;;;;;;;;;;;;x
EVTOPTA2303;Great;;;;;;;;;;;;;x
EVTNAME2304;The Vienna Diktat - Romania Refuses!;;;;;;;;;;;;;x
EVTDESC2304;Transylvania was part of the Austro-Hungarian Empire until after World War I, when the Treaty of Trianon reduced Hungary to one third of its former size and lowered the population by three-fifths.  Transylvania then became part of the newly formed Romania.  Admiral Horthy of Hungary demanded that the borders be redrawn, and in 1940 got his way in the Vienna Diktat, which gave northern Transylvania back to Hungary.;;;;;;;;;;;;;x
EVTOPTA2304;They will regret this;;;;;;;;;;;;;x
EVTNAME2305;The Vienna Diktat - Germany Supports Romania;;;;;;;;;;;;;x
EVTDESC2305;Transylvania was part of the Austro-Hungarian Empire until after World War I, when the Treaty of Trianon reduced Hungary to one third of its former size and lowered the population by three-fifths.  Transylvania then became part of the newly formed Romania.  Admiral Horthy of Hungary demanded that the borders be redrawn, and in 1940 got his way in the Vienna Diktat, which gave northern Transylvania back to Hungary.;;;;;;;;;;;;;x
EVTOPTA2305;Fine!;;;;;;;;;;;;;x
EVTNAME2306;The Vienna Diktat - Germany Supports Romania;;;;;;;;;;;;;x
EVTDESC2306;Transylvania was part of the Austro-Hungarian Empire until after World War I, when the Treaty of Trianon reduced Hungary to one third of its former size and lowered the population by three-fifths.  Transylvania then became part of the newly formed Romania.  Admiral Horthy of Hungary demanded that the borders be redrawn, and in 1940 got his way in the Vienna Diktat, which gave northern Transylvania back to Hungary.;;;;;;;;;;;;;x
EVTOPTA2306;Fantastic;;;;;;;;;;;;;x
EVTNAME2401;Bulgarian Claims on Dobrogea;;;;;;;;;;;;;x
EVTDESC2401;On September 7,1940, the Treaty of Craiova was signed between Romania and Bulgaria.  Romania did so reluctantly and only under pressure from Hitler's regime.  The Romanians had to cede the southern part of the Dobrogea area which they had captured in the Second Balkan War, as well as participate in a population transfer of ethnic Romanians from the territory.;;;;;;;;;;;;;x
EVTOPTA2401;A necessary sacrifice;;;;;;;;;;;;;x
EVTOPTB2401;No country will humiliate us like this!;;;;;;;;;;;;;x
EVTNAME2402;Romania Ignores Our Claims;;;;;;;;;;;;;x
EVTDESC2402;The treacherous Romanians have refused our rightful demands!  We cannot stand for this!  There must be war!;;;;;;;;;;;;;x
EVTOPTA2402;What they will not give, we will take!;;;;;;;;;;;;;x
EVTOPTB2402;Dobrogea does not warrant a Third Balkan War;;;;;;;;;;;;;x
EVTNAME2501;The Finnish Winter War - Border Negotiations;;;;;;;;;;;;;x
EVTDESC2501;The non-aggression pact between Germany and Russia in August 1939 turned many heads in Finland.  Germany agreed to give the Baltic States, including Finland, to Russia.  Of course, all this was kept a secret, but as time went on, the events became known to the Finns.\n As Russian aggression grew, the Finns requested help from Germany, only to be turned away - leaving the Finns to face Russia's aggression alone.  When Finland refused to allow the Soviet Union to build military bases on its territory, the latter revoked the nonaggression pact of 1932 and attacked Finland on 30 November 1939.\n The Winter War ended in a peace treaty drawn up in Moscow on the 13th of March,1940, giving south-eastern Finland to the Soviet Union.;;;;;;;;;;;;;x
EVTOPTA2501;Let them come if they dare!;;;;;;;;;;;;;x
EVTOPTB2501;Fold to Russian Pressure;;;;;;;;;;;;;x
EVTNAME2502;The Finnish Winter War - Demands Rejected;;;;;;;;;;;;;x
EVTDESC2502;The non-aggression pact between Germany and Russia in August 1939 turned many heads in Finland.  Germany agreed to give the Baltic States, including Finland, to Russia.  Of course, all this was kept a secret, but as time went on, the events became known to the Finns.\n As Russian aggression grew, the Finns requested help from Germany, only to be turned away - leaving the Finns to face Russia's aggression alone.  When Finland refused to allow the Soviet Union to build military bases on its territory, the latter revoked the nonaggression pact of 1932 and attacked Finland on 30 November 1939.\n The Winter War ended in a peace treaty drawn up in Moscow on the 13th of March,1940, giving south-eastern Finland to the Soviet Union.;;;;;;;;;;;;;x
EVTOPTA2502;This means War!;;;;;;;;;;;;;x
EVTNAME2503;The Finnish Winter War - Finland Gives In;;;;;;;;;;;;;x
EVTDESC2503;The non-aggression pact between Germany and Russia in August 1939 turned many heads in Finland.  Germany agreed to give the Baltic States, including Finland, to Russia.  Of course, all this was kept a secret, but as time went on, the events became known to the Finns.\n As Russian aggression grew, the Finns requested help from Germany, only to be turned away - leaving the Finns to face Russia's aggression alone.  When Finland refused to allow the Soviet Union to build military bases on its territory, the latter revoked the nonaggression pact of 1932 and attacked Finland on 30 November 1939.\n The Winter War ended in a peace treaty drawn up in Moscow on the 13th of March,1940, giving south-eastern Finland to the Soviet Union.;;;;;;;;;;;;;x
EVTOPTA2503;Excellent;;;;;;;;;;;;;x
EVTNAME2504;Swedish Materiel Aid;;;;;;;;;;;;;x
EVTDESC2504;When Finland was attacked by the Soviet Union, the Swedish government supported Finland’s war effort by giving them war materiel and volunteers.  Much of this materiel did not match Finnish standards or lacked important features.  For example artillery lacked ammunition and less than half of it was usable during the Winter War.\n Swedish volunteers were another issue.  Their units lacked training and few were used before the end of the Winter War.  However Finland did receive a group of well educated staff officers and airmen to boost her ranks.;;;;;;;;;;;;;x
EVTOPTA2504;Thanks for nothing;;;;;;;;;;;;;x
EVTNAME2505;Swedish Intervention;;;;;;;;;;;;;x
EVTDESC2505;When Finland was attacked by the Soviet Union the Swedish government was hard pressed in deciding how to act.  If the interventionist faction had had its way, Sweden would most certainly have sent at least an army corps to Finland with additional air units and strong naval detachments to support the Finnish Navy.;;;;;;;;;;;;;x
EVTOPTA2505;Perhaps there is hope after all...;;;;;;;;;;;;;x
EVTNAME2506;End of the Finnish Winter War;;;;;;;;;;;;;x
EVTDESC2506;After a long and brutal struggle Soviet forces finally broke through the Finnish defenses.  Finland, a small, poor, minor power had put up a valiant fight and had won great respect in the eyes of the world.  But still, a war lost was not a victory.\n The Soviet leadership had envisioned a walkover, but what they got was a bloody stalemate that required excessive force to become victory.  In such circumstances, the Soviets chose to demand the concessions they had originally sought and not to go beyond them.;;;;;;;;;;;;;x
EVTOPTA2506;We'll settle for what we asked for;;;;;;;;;;;;;x
EVTOPTB2506;Let's bring them Socialism!;;;;;;;;;;;;;x
EVTNAME2507;End of the Finnish Winter War;;;;;;;;;;;;;x
EVTDESC2507;After a long and brutal struggle Soviet forces finally broke through the Finnish defenses.  Finland, a small, poor, minor power had put up a valiant fight and had won great respect in the eyes of the world.  But still, a war lost was not a victory.\n The Soviet leadership had envisioned a walkover, but what they got was a bloody stalemate that required excessive force to become victory.  In such circumstances, the Soviets chose to demand the concessions they had originally sought and not to go beyond them.;;;;;;;;;;;;;x
EVTOPTA2507;Fold to Russian Demands;;;;;;;;;;;;;x
EVTOPTB2507;We will never surrender!;;;;;;;;;;;;;x
EVTNAME2508;End of the Winter War - Finland Accepts;;;;;;;;;;;;;x
EVTDESC2508;After a long and brutal struggle Soviet forces finally broke through the Finnish defenses.  Finland, a small, poor, minor power had put up a valiant fight and had won great respect in the eyes of the world.  But still, a war lost was not a victory.\n The Soviet leadership had envisioned a walkover, but what they got was a bloody stalemate that required excessive force to become victory.  In such circumstances, the Soviets chose to demand the concessions they had originally sought and not to go beyond them.;;;;;;;;;;;;;x
