province;red;green;blue;x;x
4039;172;189;147;San Remo;x
4040;3;198;50;Ovada;x
4041;46;195;148;Prato;x
4042;88;198;21;Poppi;x
4043;130;201;149;Rimini;x
4044;172;204;22;Pag;x
4045;4;207;150;Udbina;x
4046;46;210;23;Titov Drvar;x
4047;88;0;151;Travnik;x
4048;130;3;24;Zavidovici;x
4049;172;6;152;Zvornik;x
4050;4;9;25;Uzice;x
4051;46;12;153;Arandelovac;x
4052;88;15;26;Cuprija;x
4053;130;18;154;Zajecar;x
4054;172;21;27;Vidin;x
4055;4;24;155;Corabia;x
4056;46;27;28;Ruse;x
4057;88;30;156;Vulchidol;x
4058;130;33;29;Cavarna;x
4059;172;36;157;Bat'umi;x
4060;4;39;30;;x
4061;46;42;158;Qitaihe;x
4062;88;45;31;Dongfanghong;x
4063;130;48;159;;x
4064;172;51;32;;x
4065;4;54;160;;x
4066;46;57;33;Los Banos;x
4067;88;60;161;North Palisade;x
4068;130;63;34;Anderson;x
4069;172;66;162;Botkins;x
4070;4;69;35;Fostoria;x
4071;46;72;163;Attica;x
4072;88;75;36;Cleveland;x
4073;130;78;164;Warren;x
4074;172;81;37;Meadville;x
4075;4;84;165;Clarion;x
4076;46;87;38;St Marys;x
4077;88;90;166;Karthouse;x
4078;130;93;39;Towanda;x
4079;172;96;167;Hancock;x
4080;4;99;40;Margaretville;x
4081;46;102;168;Waterbury;x
4082;88;105;41;Hartford;x
4083;130;108;169;Providence;x
4084;172;111;42;Fall River;x
4085;4;114;170;New Bedford;x
4086;46;117;43;Porto;x
4087;88;120;171;Fafe;x
4088;130;123;44;Vinhais;x
4089;172;126;172;Alcanices;x
4090;4;129;45;Benavente;x
4091;46;132;173;Villada;x
4092;88;135;46;Tardajos;x
4093;130;138;174;Briviesca;x
4094;172;141;47;Haro;x
4095;4;144;175;Estella;x
4096;46;147;48;Hecho;x
4097;88;150;176;Argelès-Gazost;x
4098;130;153;49;Montréjeau;x
4099;172;156;177;Cazères;x
4100;4;159;50;Castelnaudary;x
4101;46;162;178;Sigean;x
4102;88;165;51;Béziers;x
4103;130;168;179;Sénas;x
4104;172;171;52;Aix-en-Provence;x
4105;4;174;180;Digne-les-Bains;x
4106;130;186;19;Nice;x
4107;88;180;181;Pisa;x
4108;130;183;54;Firenze;x
4109;172;186;182;Sassocorvaro;x
4110;4;189;55;Fano;x
4111;46;192;183;Knin;x
4112;88;195;56;Jajce;x
4113;130;198;184;Zenica;x
4114;172;201;57;Vlasenica;x
4115;4;204;185;Visegrad;x
4116;46;207;58;Pozega;x
4117;88;210;186;Jagodina;x
4118;130;0;59;Razanj;x
4119;172;3;187;Rakovitsa;x
4120;4;6;60;Poiana Mare;x
4121;46;9;188;Pleven;x
4122;88;12;61;Shumen;x
4123;130;195;219;Varna;x
4124;172;18;62;Arhavi;x
4125;4;21;190;;x
4126;46;24;63;Diaoling;x
4127;88;27;191;Xingkai;x
4128;130;30;64;Hulin;x
4129;172;33;192;;x
4130;4;36;65;;x
4131;46;39;193;Watsonville;x
4132;88;42;66;Chowchilla;x
4133;130;45;194;Greenville;x
4134;172;48;67;Lakeview;x
4135;4;51;195;Igloolik;x
4136;46;54;68;Ashland;x
4137;88;57;196;Akron;x
4138;130;60;69;Youngtown;x
4139;172;63;197;Sugarcreek;x
4140;4;66;70;Du Bois;x
4141;46;69;198;Philipsburg;x
4142;88;72;71;Williamsport;x
4143;130;75;199;New Millford;x
4144;172;78;72;Carbondale;x
4145;4;81;200;Danbury;x
4146;172;57;167;Bridgeport;x
4147;88;87;201;New Haven;x
4148;130;90;74;Norwich;x
4149;172;93;202;Cinfães;x
4150;4;96;75;Vila Real;x
4151;46;99;203;Braganca;x
4152;88;102;76;Bermillo de Sayago;x
4153;130;105;204;Villardefrades;x
4154;172;108;77;Palencia;x
4155;4;111;205;Burgos;x
4156;46;114;78;Belorado;x
4157;88;117;206;Logroño;x
4158;130;120;79;Tafalla;x
4159;172;123;207;Jaca;x
4160;4;126;80;Boltaña;x
4161;46;129;208;St-Girons;x
4162;88;132;81;Foix;x
4163;130;135;209;Limoux;x
4164;172;138;82;Marseille;x
4165;4;141;210;Brignoles;x
4166;46;144;83;Cannes;x
4167;88;147;211;Empoli;x
4168;130;150;84;Arezzo;x
4169;172;153;212;Urbino;x
4170;4;156;85;Ancona;x
4171;46;159;213;Zadar;x
4172;88;162;86;Sinj;x
4173;130;165;214;Prozor;x
4174;172;168;87;Sarajevo;x
4175;4;171;215;Rogatica;x
4176;46;174;88;Prijepolje;x
4177;88;177;216;Usce;x
4178;130;180;89;Krusevac;x
4179;172;183;217;Knjazevac;x
4180;4;186;90;Montana;x
4181;4;168;150;Vratsa;x
4182;88;192;91;Veliko Turnovo;x
4183;130;15;189;Aytos;x
4184;172;198;92;Cide;x
4185;4;201;220;Küre;x
4186;46;204;93;Ayancik;x
4187;88;207;221;Sinop;x
4188;130;210;94;Trabzon;x
4189;172;0;222;Rize;x
4190;4;3;95;Artvin;x
4191;46;6;223;Shangzhi;x
4192;88;9;96;;x
4193;130;12;224;Jixi;x
4194;172;15;97;Lianzhushan;x
4195;4;18;225;Spassk-Dal'nij;x
4196;46;21;98;;x
4197;88;24;226;;x
4198;130;27;99;Salinas;x
4199;172;30;227;Fresno;x
4200;4;33;0;Piqua;x
4201;46;36;128;Bellefontaine;x
4202;88;39;1;Galion;x
4203;130;42;129;Mansfield;x
4204;172;45;2;Salem;x
4205;4;48;130;New Castle;x
4206;46;51;3;Ford City;x
4207;88;54;131;Altoona;x
4208;130;57;4;State College;x
4209;172;60;132;Lewisburg;x
4210;4;63;5;Scranton;x
4211;46;66;133;Paterson;x
4212;88;177;66;Stamford;x
4213;130;72;134;Ovar;x
4214;172;75;7;Peso de Régua;x
4215;4;78;135;Meda;x
4216;46;81;8;Fermoselle;x
4217;88;84;136;Zamora;x
4218;130;87;9;Valladolid;x
4219;172;90;137;Lerma;x
4220;4;93;10;Salas de los Infantes;x
4221;46;96;138;Anguiano;x
4222;88;99;11;Ejea de los Caballeros;x
4223;130;102;139;Ayerbe;x
4224;172;105;12;Rodellar;x
4225;4;108;140;Pont de Suert;x
4226;46;111;13;Andorra la Vella;x
4227;88;114;141;Les Cabannes;x
4228;130;117;14;Perpignan;x
4229;172;120;142;Toulon;x
4230;4;123;15;Hyères;x
4231;46;126;143;Livorno;x
4232;88;129;16;Poggibonsi;x
4233;130;132;144;Cortona;x
4234;172;135;17;Fabriano;x
4235;4;138;145;Macerata;x
4236;46;141;18;Split;x
4237;88;144;146;Imotski;x
4238;130;147;19;Konjic;x
4239;172;150;147;Foca;x
4240;4;153;20;Pljevlja;x
4241;46;156;148;Sjenica;x
4242;88;159;21;Kursumlija;x
4243;130;162;149;Nis;x
4244;172;165;22;Pirot;x
4245;46;189;218;Svoge;x
4246;46;171;23;Lovech;x
4247;88;174;151;Sliven;x
4248;130;177;24;Burgas;x
4249;172;180;152;Bartin;x
4250;4;183;25;Azdavay;x
4251;46;186;153;Kastamonu;x
4252;88;189;26;Boyabat;x
4253;130;192;154;Bafra;x
4254;172;195;27;Samsun;x
4255;4;198;155;Ordu;x
4256;46;201;28;Caykara;x
4257;88;204;156;;x
4258;130;207;29;Jushu;x
4259;172;210;157;;x
4260;4;0;30;Mudanjiang;x
4261;46;3;158;Hengshan;x
4262;88;6;31;Ussurijsk;x
4263;130;9;159;Arsen'ev;x
4264;172;12;32;;x
4265;4;15;160;Seaside;x
4266;46;18;33;San Benito Mountain;x
4267;88;21;161;Hanford;x
4268;130;24;34;Fairborn;x
4269;172;27;162;Grove City;x
4270;4;30;35;Mount Vernon;x
4271;46;33;163;Canton;x
4272;88;36;36;East Liverpool;x
4273;130;39;164;Pittsburgh;x
4274;172;42;37;Indiana;x
4275;4;45;165;Huntingdon;x
4276;46;48;38;Chambersburg;x
4277;88;51;166;Hazleton;x
4278;130;54;39;Stroudsburg;x
4279;46;84;73;New York;x
4280;4;60;40;Brentwood;x
4281;46;63;168;Southampton;x
4282;88;66;41;Aveiro;x
4283;130;69;169;Castro Daire;x
4284;172;72;42;Moimenta da Beira;x
4285;4;75;170;Vitigudino;x
4286;46;78;43;Ledesma;x
4287;88;81;171;Medina del Campo;x
4288;130;84;44;Cuéllar;x
4289;172;87;172;Aranda de Duero;x
4290;4;90;45;Abejar;x
4291;46;93;173;Soria;x
4292;88;96;46;Tudela;x
4293;130;99;174;Huesca;x
4294;172;102;47;La Pobla de Segur;x
4295;4;105;175;La Pobla de Lillet;x
4296;46;108;48;Berga;x
4297;88;111;176;Prades;x
4298;130;114;49;Bastia;x
4299;172;117;177;Cecina;x
4300;4;120;50;Montalino;x
4301;46;123;178;Perugia;x
4302;88;126;51;Matelica;x
4303;130;129;179;Ljubuski;x
4304;172;132;52;Ljubinje;x
4305;4;135;180;Niksic;x
4306;46;138;53;Kolasin;x
4307;88;141;181;Novi Pazar;x
4308;130;144;54;Medveda;x
4309;172;147;182;Vlasotince;x
4310;4;150;55;Kostinbrod;x
4311;46;153;183;Sopot;x
4312;88;156;56;Kazanluk;x
4313;130;159;184;Yambol;x
4314;172;162;57;Zonguldak;x
4315;4;165;185;Caycuma;x
4316;46;168;58;Daday;x
4317;88;171;186;Ilgaz Daglari;x
4318;130;174;59;Duragan;x
4319;172;177;187;Kavak;x
4320;4;180;60;Niksar;x
4321;46;183;188;Gümüshane;x
4322;88;186;61;Yusufeli;x
4323;130;189;189;Jiutai;x
4324;172;192;62;Huangnihe;x
4325;4;195;190;Dongjingcheng;x
4326;46;198;63;Da Suifen He;x
4327;88;201;191;Suifen He;x
4328;130;204;64;Artem;x
4329;172;207;192;;x
4330;4;210;65;Greenfield;x
4331;46;0;193;Coalinga;x
4332;88;3;66;Mount Sterling;x
4333;130;6;194;Columbus;x
4334;172;9;67;New Lexington;x
4335;4;12;195;Cambridge;x
4336;46;15;68;Martins Ferry;x
4337;88;18;196;Uniontown;x
4338;130;21;69;Somerset;x
4339;172;24;197;Mount Union;x
4340;4;27;70;Harrisburg;x
4341;46;30;198;Pottsville;x
4342;88;69;6;Newark;x
4343;130;36;199;Mangualde;x
4344;172;39;72;Viseu;x
4345;4;42;200;Pinhel;x
4346;46;45;73;La Fuente de San Esteban;x
4347;88;48;201;Salamanca;x
4348;130;51;74;Arévalo;x
4349;172;54;202;Cantalejo;x
4350;4;57;75;Berlanga;x
4351;46;60;203;Almazan;x
4352;88;63;76;Tarazona de Aragon;x
4353;130;66;204;Zaragoza;x
4354;172;69;77;Barbastro;x
4355;4;72;205;Isona;x
4356;46;75;78;Solsona;x
4357;88;78;206;Manlleu;x
4358;130;81;79;Girona;x
4359;172;84;207;Calvi;x
4360;4;87;80;Grosetto;x
4361;46;90;208;Monte Castello;x
4362;88;93;81;Foligno;x
4363;130;96;209;Ascoli Piceno;x
4364;172;99;82;Mostar;x
4365;4;102;210;Gacko;x
4366;46;105;83;Podgorica;x
4367;88;108;211;Plav;x
4368;130;111;84;Pristina;x
4369;172;114;212;Surdulica;x
4370;4;117;85;Trun;x
4371;46;120;213;Sofiya;x
4372;88;123;86;Srednogorie;x
4373;130;126;214;Stara Zagora;x
4374;172;129;87;Kirklareli;x
4375;4;132;215;Demirköy;x
4376;46;135;88;Devrek;x
4377;88;138;216;Eflâni;x
4378;130;141;89;Ilgaz;x
4379;172;144;217;Osmancik;x
4380;4;147;90;Amasya;x
4381;46;150;218;Turhal;x
4382;88;153;91;Tokat;x
4383;130;156;219;Ispir;x
4384;172;159;92;Nong'an;x
4385;4;162;220;Dehui;x
4386;46;165;93;Jilin;x
4387;88;168;221;Huadian;x
4388;130;171;94;Dunhua;x
4389;172;174;222;Mys Gamova;x
4390;4;177;95;Vladivostok;x
4391;46;180;223;;x
4392;88;183;96;Paso Robles;x
4393;130;186;224;Porterville;x
4394;172;189;97;Washington Court House;x
4395;4;192;225;Chillicothe;x
4396;46;195;98;Marietta;x
4397;88;198;226;Littleton;x
4398;130;201;99;Morgantown;x
4399;172;204;227;Amos;x
4400;4;207;0;Dolbeau;x
4401;46;210;128;Hagerstown;x
4402;88;0;1;Lancaster;x
4403;130;3;129;Allentown;x
4404;172;6;2;Long Branch;x
4405;4;9;130;Coimbra;x
4406;46;12;3;Gouveia;x
4407;88;15;131;Guarda;x
4408;130;18;4;Ciudad Rodrigo;x
4409;172;21;132;Guijuelo;x
4410;4;24;5;Salmoral;x
4411;46;27;133;Segovia;x
4412;88;30;6;Matabuena;x
4413;130;33;134;Sigüenza;x
4414;172;36;7;Calatayud;x
4415;4;39;135;Cariñena;x
4416;46;42;8;La Almonda;x
4417;88;45;136;Monzon;x
4418;130;48;9;Ponts;x
4419;172;51;137;Manresa;x
4420;4;54;10;Lloret de Mar;x
4421;46;57;138;Corte;x
4422;88;60;11;Montefiascone;x
4423;130;63;139;Terni;x
4424;172;66;12;Amatrice;x
4425;4;69;140;Pescara;x
4426;46;72;13;Korcula;x
4427;88;75;141;Dubrovnik;x
4428;130;78;14;Kotor;x
4429;172;81;142;Koplik i Siperm;x
4430;4;84;15;Dakovica;x
4431;46;87;143;Presevo;x
4432;88;90;16;Bosilegrad;x
4433;130;93;144;Pernik;x
4434;172;96;17;Samokov;x
4435;4;99;145;Plovdiv;x
4436;46;102;18;Edirne;x
4437;88;105;146;Lüleburgaz;x
4438;130;108;19;Karacaköy;x
4439;172;111;147;Kandira;x
4440;4;114;20;Akcakoca;x
4441;46;117;148;Eregli;x
4442;88;120;21;Karabük;x
4443;130;123;149;Arac;x
4444;172;126;22;Tosya;x
4445;4;129;150;Corum;x
4446;46;132;23;;x
4447;88;135;151;;x
4448;130;138;24;Bayburt;x
4449;172;141;152;Tortum;x
4450;4;144;25;Changling;x
4451;46;147;153;Huaidezhen;x
4452;88;150;26;Changchun;x
4453;130;153;154;Shuangyang;x
4454;172;156;27;Quanyang;x
4455;4;159;155;Yanji;x
4456;46;162;28;Hunchun;x
4457;88;165;156;Nahodka;x
4458;130;168;29;Preobrazheniye;x
4459;172;171;157;Lost Hills;x
4460;4;174;30;Piute Peak;x
4461;46;177;158;Middleport;x
4462;88;180;31;Spencer;x
4463;130;183;159;Fairmont;x
4464;172;186;32;Cumberland;x
4465;4;189;160;Berkeley Springs;x
4466;46;192;33;Martinsburg;x
4467;88;195;161;Baltimore;x
4468;130;198;34;Reading;x
4469;172;201;162;Point Pleasant;x
4470;4;204;35;Marinha Grande;x
4471;46;207;163;Lousã;x
4472;88;210;36;Covilhã;x
4473;130;0;164;Coria;x
4474;172;3;37;Béjar;x
4475;4;6;165;Piedrahita;x
4476;46;9;38;Ávila;x
4477;88;12;166;Alcobendas;x
4478;130;15;39;Guadalajara;x
4479;172;18;167;Embid;x
4480;4;21;40;Calamocha;x
4481;46;24;168;Azuara;x
4482;88;27;41;Candasnos;x
4483;130;30;169;Lleida;x
4484;172;33;42;Terrassa;x
4485;4;36;170;Mataró;x
4486;46;39;43;Ajàccio;x
4487;88;42;171;Viterbo;x
4488;130;45;44;Tivoli;x
4489;172;48;172;L'Aquila;x
4490;4;51;45;Ortona;x
4491;46;54;173;Peljesac;x
4492;88;57;46;Herceg-Novi;x
4493;130;60;174;Bar;x
4494;172;63;47;Shkoder;x
4495;4;66;175;Tetovo;x
4496;46;69;48;Kratovo;x
4497;88;72;176;Kyustendil;x
4498;130;75;49;Blagoevgrad;x
4499;172;78;177;Pazardzhik;x
4500;4;81;50;Haskovo;x
4501;46;84;178;Tekirdag;x
4502;88;87;51;Corlu;x
4503;130;90;179;Istanbul;x
4504;172;93;52;Sakarya;x
4505;4;96;180;Düzce;x
4506;46;99;53;Mengen;x
4507;88;102;181;Orta;x
4508;130;105;54;Cankiri;x
4509;172;108;182;Iskilip;x
4510;4;111;55;Ash Shaddadah;x
4511;46;114;183;Kaynar;x
4512;88;117;56;Refahiye;x
4513;130;120;184;Erzurum;x
4514;172;123;57;Tongliao;x
4515;4;126;185;Tieling;x
4516;46;129;58;Kaiyuan;x
4517;88;132;186;Shuangliao;x
4518;130;135;59;Yitong;x
4519;172;138;187;Yantongshan;x
4520;4;141;60;Huinan;x
4521;46;144;188;Samijyon;x
4522;88;147;61;Ch'ongjin;x
4523;130;150;189;Atascadero;x
4524;172;153;62;Bakersfield;x
4525;4;156;190;Inyokern;x
4526;46;159;63;Clarksburg;x
4527;88;162;191;Belington;x
4528;130;165;64;Moorefield;x
4529;172;168;192;Winchester;x
4530;4;171;65;Washington D.C.;x
4531;46;174;193;North East;x
4532;88;33;71;Philadelphia;x
4533;130;180;194;Caldas da Rainha;x
4534;172;183;67;Tomar;x
4535;4;186;195;Castelo Branco;x
4536;46;189;68;Alcafozes;x
4537;88;192;196;Plasencia;x
4538;130;195;69;Candeleda;x
4539;172;198;197;Sotillo de la Adrada;x
4540;4;201;70;Madrid;x
4541;46;204;198;Alcala de Henares;x
4542;88;207;71;Sacedón;x
4543;130;210;199;Tortuera;x
4544;172;0;72;Cosa;x
4545;4;3;200;Aguaviva;x
4546;46;6;73;Cambrils;x
4547;88;9;201;Tarragona;x
4548;130;12;74;Barcelona;x
4549;172;15;202;Roma;x
4550;4;18;75;Anagni;x
4551;46;21;203;Sulmona;x
4552;88;24;76;Atessa;x
4553;130;27;204;Ulcinj;x
4554;172;30;77;Rreshen;x
4555;4;33;205;Skopje;x
4556;46;36;78;Kocani;x
4557;88;39;206;Kresna;x
4558;130;42;79;Yakoruda;x
4559;172;45;207;Smolyan;x
4560;4;48;80;Malkara;x
4561;46;51;208;Gebze;x
4562;88;54;81;Akyazi;x
4563;130;57;209;Bolu;x
4564;172;60;82;Gerede;x
4565;4;63;210;;x
4566;46;66;83;Kizirlirmak;x
4567;88;69;211;;x
4568;130;72;84;Qorveh;x
4569;172;75;212;Erzincan;x
4570;4;78;85;Karakocan;x
4571;46;81;213;Baixingt;x
4572;88;84;86;Hartao;x
4573;130;87;214;Yemaotai;x
4574;172;90;87;Jinguanshan;x
4575;4;93;215;Siping;x
4576;46;96;88;Caoshi;x
4577;88;99;216;Panshi;x
4578;130;102;89;Jingyu;x
4579;172;105;217;Manjiang;x
4580;4;108;90;West Point;x
4581;46;111;218;Santa Maria;x
4582;88;114;91;Los Alamos;x
4583;130;117;219;Boron;x
4584;172;120;92;Harrisonburg;x
4585;4;123;220;New Market;x
4586;46;126;93;Beattyville;x
4587;88;129;221;Clayton;x
4588;130;132;94;Atlantic City;x
4589;172;135;222;Torres Vedras;x
4590;4;138;95;Santarém;x
4591;46;141;223;Gavião;x
4592;88;144;96;Portalegre;x
4593;130;147;224;Cáceres;x
4594;172;150;97;Jaraicejo;x
4595;4;153;225;Talavera de la Reina;x
4596;46;156;98;Escalona;x
4597;88;159;226;Fuenlabrada;x
4598;130;162;99;Villabilla;x
4599;172;165;227;Peñalén;x
4600;4;168;0;Monreal del Campo;x
4601;46;171;128;Muniesa;x
4602;88;174;1;Alcañiz;x
4603;130;177;129;Anzio;x
4604;172;180;2;Frosinone;x
4605;4;183;130;Isernia;x
4606;46;186;3;Termoli;x
4607;88;189;131;San Severo;x
4608;130;192;4;Lezhe;x
4609;172;195;132;Gostivar;x
4610;4;198;5;Veles;x
4611;46;201;133;Giannitsa;x
4612;88;204;6;Serres;x
4613;130;207;134;Kavala;x
4614;172;210;7;Thasos;x
4615;4;0;135;Bursa;x
4616;46;3;8;Tarakli;x
4617;88;6;136;Mudurnu;x
4618;130;9;9;Güdül;x
4619;172;12;137;Ankara;x
4620;4;15;10;Sulakyurt;x
4621;46;18;138;Sungurlu;x
4622;88;21;11;As Sulaymaniyah;x
4623;130;24;139;Sivas;x
4624;172;27;12;Elazig;x
4625;9;9;10;;x
4626;46;33;13;Chifeng;x
4627;88;36;141;Beipiao;x
4628;130;39;14;Jiumiao;x
4629;172;42;142;Xinmin;x
4630;4;45;15;Xinchengzi;x
4631;46;48;143;Nanzamu;x
4632;88;51;16;Qingyuan;x
4633;130;54;144;Tonghua;x
4634;172;57;17;Shiren;x
4635;4;60;145;Huch'ang;x
4636;46;63;18;Hyesan;x
4637;88;66;146;Lompoc;x
4638;130;69;19;Lancaster;x
4639;172;72;147;Fontana;x
4640;4;75;20;Manassas;x
4641;46;78;148;Waldorf;x
4642;88;81;21;Cambridge;x
4643;130;84;149;Dover;x
4644;172;87;22;Lisbon;x
4645;4;90;150;Avis;x
4646;46;93;23;Estremoz;x
4647;88;96;151;Monforte;x
4648;130;99;24;Truillo;x
4649;172;102;152;Alfa;x
4650;4;105;25;Belvís de la Jara;x
4651;46;108;153;Toledo;x
4652;88;111;26;Tarancón;x
4653;130;114;154;Priego;x
4654;172;117;27;Albarracín;x
4655;4;120;155;Montalbán;x
4656;46;123;28;Morella;x
4657;88;126;156;Tortosa;x
4658;130;129;29;Olbia;x
4659;172;132;157;Latina;x
4660;4;135;30;Monte Cassino;x
4661;46;138;158;Campobasso;x
4662;88;141;31;Foggia;x
4663;130;144;159;Tirane;x
4664;172;147;32;Bitola;x
4665;4;150;160;Edessa;x
4666;46;153;33;Kilkis;x
4667;88;156;161;Arnaia;x
4668;130;159;34;Gelibolu;x
4669;172;162;162;Karacabey;x
4670;4;165;35;Inegöl;x
4671;46;168;163;Cukurhisar;x
4672;88;171;36;Nallihan;x
4673;130;174;164;Polatli;x
4674;172;177;37;;x
4675;4;180;165;Delice;x
4676;46;183;38;Yozgat;x
4677;88;186;166;Göksun;x
4678;130;189;39;Malatya;x
4679;172;192;167;Bingöl;x
4680;4;195;40;Weichang;x
4681;46;198;168;;x
4682;88;201;41;Qagan Us;x
4683;130;204;169;Jiaolai He;x
4684;172;207;42;;x
4685;4;210;170;Shenyang;x
4686;46;0;43;Fushun;x
4687;88;3;171;Weiziyu;x
4688;130;6;44;Wangqingmen;x
4689;172;9;172;;x
4690;4;12;45;Dalizi;x
4691;46;15;173;P'ungsan;x
4692;88;18;46;Paegam;x
4693;130;21;174;Oxnard;x
4694;172;24;47;Los Angeles;x
4695;4;27;175;Riverside;x
4696;46;30;48;Sperryville;x
4697;88;33;176;Woodbridge;x
4698;130;36;49;Salisbury;x
4699;172;39;177;Vendas Novas;x
4700;4;42;50;Redondo;x
4701;46;45;178;Elvas;x
4702;88;48;51;Mérida;x
4703;130;51;179;Logrosán;x
4704;172;54;52;Guadiana;x
4705;4;57;180;El Molinillo;x
4706;46;60;53;Tembleque;x
4707;88;63;181;Montalbo;x
4708;130;66;54;Cuenca;x
4709;172;69;182;Teruel;x
4710;4;72;55;Lucena del Cid;x
4711;46;75;183;Vinaroz;x
4712;88;78;56;Sassari;x
4713;130;81;184;Mondragone;x
4714;172;84;57;Avellino;x
4715;4;87;185;Manfredonia;x
4716;46;90;58;Durres;x
4717;88;93;186;Korce;x
4718;130;96;59;Ptolemaida;x
4719;172;99;187;Meliki;x
4720;4;102;60;Salonica;x
4721;46;105;188;Canakkale;x
4722;88;108;61;Bandirma;x
4723;130;111;189;Harmancik;x
4724;172;114;62;Bozüyük;x
4725;4;117;190;Eskisehir;x
4726;46;120;63;Beypazan;x
4727;88;123;191;Sülüklü;x
4728;130;126;64;Kirikkale;x
4729;172;129;192;Kirsehir;x
4730;4;132;65;Hasbek;x
4731;46;135;193;Afsin;x
4732;88;138;66;Longhua;x
4733;130;141;194;Balihan;x
4734;172;144;67;Chaoyang;x
4735;4;147;195;Jinlingsi;x
4736;46;150;68;Fuxin;x
4737;88;153;196;Liaozhong;x
4738;130;156;69;Dongjingling;x
4739;172;159;197;Jiangchang;x
4740;4;162;70;Erhulai;x
4741;46;165;198;Qinghe;x
4742;88;168;71;Ch'osan;x
4743;130;171;199;Nangnim;x
4744;172;174;72;P'abal-li;x
4745;4;177;200;Kimch'aek;x
4746;46;180;73;Hakodate;x
4747;88;183;201;Santa Ana;x
4748;130;186;74;Culpeper;x
4749;172;189;202;Fredricksburg;x
4750;4;192;75;Setúbal;x
4751;46;195;203;Évora;x
4752;88;198;76;Mourão;x
4753;130;201;204;Almendralejo;x
4754;172;204;77;Don Benito;x
4755;4;207;205;Agudo;x
4756;46;210;78;Piedrabuen;x
4757;88;0;206;Daimiel;x
4758;130;3;79;Las Mesas;x
4759;172;6;207;Honrubia;x
4760;4;9;80;Sinarcas;x
4761;46;12;208;Segerbe;x
4762;88;15;81;Castelló de la Plana;x
4763;130;18;209;Oristano;x
4764;172;21;82;Nuoro;x
4765;4;24;210;Napoli;x
4766;46;27;83;Campagna;x
4767;88;30;211;Barletta;x
4768;130;33;84;Bari;x
4769;172;36;212;Vlore;x
4770;4;39;85;Neapoli;x
4771;46;42;213;Kozani;x
4772;88;45;86;Ezine;x
4773;130;48;214;Can;x
4774;172;51;87;Mustafakemalpasa;x
4775;4;54;215;Domanic;x
4776;46;57;88;Inönü;x
4777;88;60;216;Emirdag;x
4778;130;63;89;Yunak;x
4779;172;66;217;Kulu;x
4780;4;69;90;Nevsehir;x
4781;46;72;218;Kayseri;x
4782;88;75;91;Kahramanmaras;x
4783;130;78;219;Adiyaman;x
4784;172;81;92;Luanping;x
4785;4;84;220;Chengde;x
4786;46;87;93;Pingquan;x
4787;88;90;221;Nanpiao;x
4788;130;93;94;Jinzhou;x
4789;172;96;222;Goubangzi;x
4790;4;99;95;Liaoyang;x
4791;46;102;223;Benxi;x
4792;88;105;96;Kuandian;x
4793;130;108;224;Erpengdianzi;x
4794;172;111;97;Pukchin;x
4795;4;114;225;Manp'o;x
4796;46;117;98;Changjin;x
4797;88;120;226;Iwon;x
4798;130;123;99;Mutsu;x
4799;172;126;227;Waynesboro;x
4800;4;129;0;Cambridge Bay;x
4801;46;132;128;Exmore;x
4802;88;135;1;Torrão;x
4803;130;138;129;Moura;x
4804;172;141;2;Salvaléon;x
4805;4;144;130;Castuera;x
4806;46;147;3;Belalcázar;x
4807;88;150;131;Almadén;x
4808;130;153;4;Ciudad Real;x
4809;172;156;132;Alcázar de San Juan;x
4810;4;159;5;Villarrobledo;x
4811;46;162;133;Tarazona de la Mancha;x
4812;88;165;6;Requena;x
4813;130;168;134;Sagunto;x
4814;172;171;7;Laconi;x
4815;4;174;135;Salerno;x
4816;46;177;8;Potenza;x
4817;88;180;136;Altamura;x
4818;130;183;9;Monopoli;x
4819;172;186;137;Ioannina;x
4820;4;189;10;Paliouria;x
4821;46;192;138;Katerini;x
4822;88;195;11;Edremit;x
4823;130;198;139;Balikesir;x
4824;172;201;12;Dursunbey;x
4825;4;204;140;Kütahya;x
4826;46;207;13;Anitkaya;x
4827;88;210;141;;x
4828;130;0;14;Dokuzalti;x
4829;172;3;142;Khirbat Isriyah;x
4830;4;6;15;Tadmur;x
4831;46;9;143;Al Mayadin;x
4832;88;12;16;Pazarcik;x
4833;130;15;144;Xuanhua;x
4834;172;18;17;;x
4835;4;21;145;Kuancheng;x
4836;46;24;18;Jianchang;x
4837;88;27;146;Huludao;x
4838;130;30;19;Dawa;x
4839;172;33;147;Anshan;x
4840;4;36;20;Wangiapu;x
4841;46;39;148;Fengcheng;x
4842;88;42;21;Shanghekou;x
4843;130;45;149;Sakchu;x
4844;172;48;22;Ch'onch'on;x
4845;4;51;150;Huich'on;x
4846;46;54;23;Hongwon;x
4847;88;57;151;Hirosaki;x
4848;130;60;24;Hachinohe;x
4849;172;0;177;Palmyra;x
4850;4;66;25;West Point;x
4851;46;69;153;Sines;x
4852;88;72;26;Beja;x
4853;130;75;154;Barrancos;x
4854;172;78;27;Monesterio;x
4855;4;81;155;Argallón;x
4856;46;84;28;Pozoblanco;x
4857;88;87;156;Puertollano;x
4858;130;90;29;Valdepeñas;x
4859;172;93;157;Tomelloso;x
4860;4;96;30;La Roda;x
4861;46;99;158;Casas-Ibáñez;x
4862;88;102;31;Valencia;x
4863;130;105;159;Menorca;x
4864;172;108;32;Villacidro;x
4865;4;111;160;Tortolì;x
4866;46;114;33;Agropoli;x
